level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入
638,638,806022,"TYEV,108,桃簡,734,20190920,1",108,桃簡,734,1568937600000,損害賠償,桃園簡易庭,民事判決,1688136019337,638,1,638,1,nan,nan,nan
639,639,100335,"CYDV,107,重訴,11,20190731,3",107,重訴,11,1564531200000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,639,1,639,1,nan,nan,nan
643,643,424192,"SLDV,106,訴,452,20181119,1",106,訴,452,1542585600000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,643,1,643,1,70萬元,"13萬9,445元",2萬8元
644,644,507952,"TCDV,107,訴,3811,20190312,1",107,訴,3811,1552348800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,644,1,644,1,nan,1萬5298元,nan
645,645,524593,"TCEV,108,中小,3727,20191003,1",108,中小,3727,1570060800000,損害賠償,臺中簡易庭,民事判決,1688136019337,645,1,645,1,"10,000元","1,204",nan
646,646,591476,"TNDV,108,訴,1111,20191112,1",108,訴,1111,1573516800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,646,1,646,1,24萬元,"121,251元",nan
647,647,652925,"TPDV,108,重訴,182,20190417,1",108,重訴,182,1555459200000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,647,1,647,1,8萬元,nan,nan
648,648,77705,"CTDV,107,訴,693,20190108,1",107,訴,693,1546905600000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,648,1,648,1,"120,000元","109,191元",26000
650,650,100176,"CYDV,107,訴,155,20181105,1",107,訴,155,1541376000000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,650,1,650,1,"800,000","159,912元","25,000元"
651,651,101119,"CYDV,108,訴,93,20190621,1",108,訴,93,1561075200000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,651,1,651,1,12萬元,"23,349元","21,009元"
652,652,112427,"FYEV,108,豐小,138,20190425,1",108,豐小,138,1556150400000,損害賠償,豐原簡易庭,民事判決,1688136019337,652,1,652,1,nan,nan,nan
654,654,215851,"KSEV,107,雄簡,1025,20181017,1",107,雄簡,1025,1539734400000,損害賠償,高雄簡易庭,民事判決,1688136019337,654,1,654,1,"80,000元","6,779",120元
656,656,252624,"NHEV,107,湖簡,1767,20190116,1",107,湖簡,1767,1547596800000,損害賠償,內湖簡易庭,民事判決,1688136019337,656,1,656,1,"50,000元","1,138元",2萬
657,657,322217,"PCDV,106,訴,3603,20180914,1",106,訴,3603,1536883200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,657,1,657,1,20萬元,"44萬1,350元","3萬5,000元"
659,659,326694,"PCDV,108,訴,1149,20190627,1",108,訴,1149,1561593600000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,659,1,659,1,50萬元,650元,nan
662,662,370826,"PTDV,107,訴,357,20190220,1",107,訴,357,1550620800000,請求侵權行為損害賠償,臺灣屏東地方法院,民事判決,1688136019337,662,1,662,1,30萬元,"12,310元",nan
663,663,392494,"SCDV,107,訴,520,20180903,2",107,訴,520,1535932800000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,663,1,663,1,140萬元,"393,900",nan
664,664,424149,"SLDV,106,訴,1591,20181031,1",106,訴,1591,1540944000000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,664,1,664,1,二十萬元,"3,282",nan
665,665,425462,"SLDV,107,訴,1134,20181031,1",107,訴,1134,1540944000000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,665,1,665,1,15萬元,2147,nan
666,666,504548,"TCDV,106,訴,2050,20180822,1",106,訴,2050,1534896000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,666,1,666,1,25萬元,1萬2077元,nan
667,667,507589,"TCDV,107,訴,2088,20190613,1",107,訴,2088,1560384000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,667,1,667,1,40萬元,10944,nan
668,668,512668,"TCDV,108,訴,953,20190625,1",108,訴,953,1561420800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,668,1,668,1,20萬元,"66,481元",nan
669,669,524295,"TCEV,108,中小,1962,20190802,1",108,中小,1962,1564704000000,損害賠償,臺中簡易庭,民事判決,1688136019337,669,1,669,1,"30,000元",480元,"27,000元"
671,671,590182,"TNDV,107,訴,1776,20190603,2",107,訴,1776,1559520000000,請求損害賠償,臺灣臺南地方法院,民事判決,1688136019337,671,1,671,1,100萬元,nan,nan
674,674,823124,"ULDV,107,訴,565,20190716,1",107,訴,565,1563235200000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,674,1,674,1,250000元,"27,739元","15,000元"
675,675,1795,"CDEV,107,橋簡,454,20190305,1",107,橋簡,454,1551744000000,損害賠償,橋頭簡易庭,民事判決,1688136019337,675,1,675,1,"60,000元","76,534元","22,000元"
676,676,30190,"CHDV,106,訴,607,20191129,1",106,訴,607,1574985600000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,676,1,676,1,40萬元,102111元,nan
677,677,77611,"CTDV,107,訴,314,20181218,1",107,訴,314,1545091200000,侵權行為損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,677,1,677,1,200萬元,"6,225元",nan
679,679,100259,"CYDV,107,訴,581,20181220,1",107,訴,581,1545264000000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,679,1,679,1,"400,000元","79,536元","21,009元"
681,681,267172,"OLEV,107,員小,294,20181206,1",107,員小,294,1544054400000,損害賠償,員林簡易庭,民事判決,1688136019337,681,1,681,1,nan,nan,nan
683,683,337732,"PCEV,108,板小,1672,20190730,1",108,板小,1672,1564444800000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,683,1,683,1,nan,nan,nan
684,684,392441,"SCDV,107,訴,302,20180613,1",107,訴,302,1528848000000,損害賠償等,臺灣新竹地方法院,民事判決,1688136019337,684,1,684,1,"50,000元",nan,nan
685,685,507619,"TCDV,107,訴,2255,20181122,1",107,訴,2255,1542844800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,685,1,685,1,20萬元,134477元,"12,500元"
686,686,508018,"TCDV,107,訴,47,20180725,1",107,訴,47,1532476800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,686,1,686,1,20萬元,8萬1994元,nan
687,687,508095,"TCDV,107,訴,805,20180717,1",107,訴,805,1531785600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,687,1,687,1,20萬元,"245,722元",10萬元
689,689,523688,"TCEV,107,中簡,1888,20180829,1",107,中簡,1888,1535500800000,損害賠償,臺中簡易庭,民事判決,1688136019337,689,1,689,1,"50,000元","67,933元",nan
690,690,523850,"TCEV,107,中簡,2904,20181129,2",107,中簡,2904,1543449600000,損害賠償,臺中簡易庭,民事判決,1688136019337,690,1,690,1,10萬元,21208元,nan
692,692,544432,"TCHV,107,訴易,15,20180619,1",107,訴易,15,1529366400000,損害賠償,臺灣高等法院臺中分院,民事判決,1688136019337,692,1,692,1,4萬元,"2,450元",nan
696,696,649284,"TPDV,107,簡,4,20181207,1",107,簡,4,1544140800000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,696,1,696,1,"50,000元","19,625元","3,000元"
698,698,791509,"TYDV,106,訴,1919,20180629,1",106,訴,1919,1530230400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,698,1,698,1,5萬元,"1,475元",nan
699,699,793996,"TYDV,107,訴,3051,20190412,1",107,訴,3051,1555027200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,699,1,699,1,15萬元,"13,606元","21,009元"
700,700,797778,"TYDV,108,重訴,266,20191029,1",108,重訴,266,1572307200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,700,1,700,1,100萬元,"3萬6,358元","4萬9,140元"
702,702,45512,"CPEV,107,竹北簡,394,20190731,2",107,竹北簡,394,1564531200000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,702,1,702,1,"60,000元","84,195元",nan
703,703,156710,"KLDV,108,簡上,46,20190909,1",108,簡上,46,1567987200000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,703,1,703,1,"100,000元",nan,nan
705,705,246535,"MLDV,106,訴,554,20181004,3",106,訴,554,1538611200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,705,1,705,1,"350,000元","746,165元","21,009元"
707,707,252620,"NHEV,107,湖簡,1688,20181227,1",107,湖簡,1688,1545868800000,損害賠償,內湖簡易庭,民事判決,1688136019337,707,1,707,1,"70,000元","30,472元",nan
708,708,322283,"PCDV,106,訴,493,20190425,8",106,訴,493,1556150400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,708,1,708,1,7萬元,"27,076",7萬
709,709,323945,"PCDV,107,訴,1412,20181224,1",107,訴,1412,1545609600000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,709,1,709,1,10萬元,"14萬3,409元","21,009元"
710,710,324143,"PCDV,107,訴,2307,20190822,1",107,訴,2307,1566432000000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,710,1,710,1,20萬元,"278,203元","26,000元"
712,712,401517,"SDEV,108,沙小,197,20190618,1",108,沙小,197,1560816000000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,712,1,712,1,nan,nan,nan
713,713,523472,"TCEV,107,中小,3736,20190312,1",107,中小,3736,1552348800000,損害賠償,臺中簡易庭,民事判決,1688136019337,713,1,713,1,nan,nan,nan
714,714,525056,"TCEV,108,中簡,1257,20190617,1",108,中簡,1257,1560729600000,損害賠償,臺中簡易庭,民事判決,1688136019337,714,1,714,1,nan,nan,nan
718,718,597096,"TNEV,108,南簡,138,20190614,1",108,南簡,138,1560470400000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,718,1,718,1,"150,000元","11,058元","21,009元"
721,721,36459,"CLEV,107,壢簡,195,20180928,1",107,壢簡,195,1538092800000,損害賠償,中壢簡易庭,民事判決,1688136019337,721,1,721,1,"20,000元",550元,"60,000"
722,722,37352,"CLEV,108,壢簡,639,20191111,1",108,壢簡,639,1573430400000,損害賠償,中壢簡易庭,民事判決,1688136019337,722,1,722,1,"60,000元","17,469元",nan
723,723,144041,"ILEV,107,宜簡,340,20190308,1",107,宜簡,340,1552003200000,損害賠償,宜蘭簡易庭,民事判決,1688136019337,723,1,723,1,8萬元,"6,154元","4萬5,000元"
726,726,207909,"KSDV,107,重國,1,20190328,1",107,重國,1,1553731200000,國家賠償,臺灣高雄地方法院,民事判決,1688136019337,726,1,726,1,50萬元,"101,059元","00,000元"
727,727,215965,"KSEV,107,雄簡,1835,20181031,3",107,雄簡,1835,1540944000000,損害賠償,高雄簡易庭,民事判決,1688136019337,727,1,727,1,10萬元,"5,353元",nan
729,729,403361,"SJEV,107,重小,3079,20190329,4",107,重小,3079,1553817600000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,729,1,729,1,"25,000元","41,250元","27,500元"
730,730,444701,"SYEV,107,營簡,268,20180814,1",107,營簡,268,1534204800000,損害賠償,柳營簡易庭,民事判決,1688136019337,730,1,730,1,nan,nan,nan
732,732,504459,"TCDV,106,消,3,20180706,1",106,消,3,1530835200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,732,1,732,1,"200,000元","59,420元","30,000元"
733,733,507467,"TCDV,107,訴,1542,20190410,1",107,訴,1542,1554854400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,733,1,733,1,50000,"1,250元",nan
737,737,596405,"TNEV,107,南小,1367,20181228,1",107,南小,1367,1545955200000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,737,1,737,1,"10,000元",760,"30,000元"
738,738,647725,"TPDV,106,訴,96,20181116,1",106,訴,96,1542326400000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,738,1,738,1,100萬元,"258萬6,255元",nan
739,739,793583,"TYDV,107,訴,1116,20190218,1",107,訴,1116,1550448000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,739,1,739,1,18萬元,"3,800元","21,000元"
742,742,36468,"CLEV,107,壢簡,274,20180824,2",107,壢簡,274,1535068800000,損害賠償,中壢簡易庭,民事判決,1688136019337,742,1,742,1,nan,nan,nan
743,743,36913,"CLEV,108,壢小,1171,20191015,2",108,壢小,1171,1571097600000,損害賠償,中壢簡易庭,民事判決,1688136019337,743,1,743,1,"10,000元","6,035",nan
744,744,45881,"CPEV,108,竹北簡,244,20190919,1",108,竹北簡,244,1568851200000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,744,1,744,1,"100,000元","108,322元",nan
745,745,210005,"KSDV,108,訴,367,20190621,1",108,訴,367,1561075200000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,745,1,745,1,"90,000元","17,500元",nan
747,747,264866,"NTDV,107,訴,213,20180730,1",107,訴,213,1532908800000,損害賠償,臺灣南投地方法院,民事判決,1688136019337,747,1,747,1,"200,000元","77,040元","22,000元"
748,748,322208,"PCDV,106,訴,3461,20180720,7",106,訴,3461,1532044800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,748,1,748,1,15萬元,"184,289元","32,000元"
750,750,401377,"SDEV,107,沙小,616,20191016,2",107,沙小,616,1571184000000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,750,1,750,1,nan,26268元,nan
751,751,424076,"SLDV,106,簡上,138,20180628,2",106,簡上,138,1530144000000,侵權行為損害賠償,臺灣士林地方法院,民事判決,1688136019337,751,1,751,1,"80,000元","9,270元",nan
752,752,428228,"SLDV,108,訴,506,20190830,1",108,訴,506,1567123200000,侵權行為損害賠償,臺灣士林地方法院,民事判決,1688136019337,752,1,752,1,20萬元,"11萬3,548元","31,559元"
753,753,437248,"SLEV,107,士簡,1267,20181228,1",107,士簡,1267,1545955200000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,753,1,753,1,"50,000元","2,380元","50,000元"
754,754,588922,"TNDV,106,訴,1108,20180907,1",106,訴,1108,1536278400000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,754,1,754,1,35萬元,"92,322元","33,000元"
757,757,590485,"TNDV,107,重訴,57,20181130,1",107,重訴,57,1543536000000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,757,1,757,1,45萬元,"94,073元",nan
758,758,591693,"TNDV,108,訴,209,20190624,1",108,訴,209,1561334400000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,758,1,758,1,200萬元,"1,723元","22,000元"
760,760,805204,"TYEV,107,桃簡,317,20180802,1",107,桃簡,317,1533168000000,損害賠償,桃園簡易庭,民事判決,1688136019337,760,1,760,1,nan,nan,nan
761,761,823047,"ULDV,107,訴,233,20180703,1",107,訴,233,1530576000000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,761,1,761,1,nan,nan,nan
762,762,823061,"ULDV,107,訴,334,20190603,1",107,訴,334,1559520000000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,762,1,762,1,"300,000元","203,646元","25,200元"
763,763,142775,"ILDV,106,訴,462,20190424,1",106,訴,462,1556064000000,損害賠償,臺灣宜蘭地方法院,民事判決,1688136019337,763,1,763,1,15萬元,"4萬1,796元",2萬8元
764,764,216128,"KSEV,107,雄簡,931,20181017,1",107,雄簡,931,1539734400000,損害賠償,高雄簡易庭,民事判決,1688136019337,764,1,764,1,"30,000元","27,740元","9,251元"
766,766,337226,"PCEV,107,板簡,1399,20181017,2",107,板簡,1399,1539734400000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,766,1,766,1,"10,000元",nan,nan
767,767,370913,"PTDV,107,訴,813,20190121,1",107,訴,813,1548028800000,請求侵權行為損害賠償,臺灣屏東地方法院,民事判決,1688136019337,767,1,767,1,"500,000元","15,438元",nan
768,768,392335,"SCDV,107,竹簡,481,20190321,1",107,竹簡,481,1553126400000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,768,1,768,1,"60,000元","2,540元",nan
769,769,404405,"SJEV,108,重簡,194,20190628,4",108,重簡,194,1561680000000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,769,1,769,1,"30,000元","2,670元","20,008"
770,770,437231,"SLEV,107,士簡,1136,20181116,1",107,士簡,1136,1542326400000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,770,1,770,1,"20,000元","1,000元",nan
772,772,507579,"TCDV,107,訴,2063,20191023,1",107,訴,2063,1571788800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,772,1,772,1,25萬元,"158,241元","23,100元"
773,773,512041,"TCDV,108,訴,1602,20191121,1",108,訴,1602,1574294400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,773,1,773,1,"5,000元","1,300元",4萬
774,774,525032,"TCEV,108,中簡,1131,20190816,1",108,中簡,1131,1565913600000,損害賠償,臺中簡易庭,民事判決,1688136019337,774,1,774,1,"50,000元","47,816","22,000元"
776,776,590394,"TNDV,107,訴,932,20190911,3",107,訴,932,1568160000000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,776,1,776,1,100萬元,"118,259元","21,009元"
779,779,606828,"TNHV,107,訴,7,20181212,1",107,訴,7,1544572800000,損害賠償,臺灣高等法院臺南分院,民事判決,1688136019337,779,1,779,1,150萬元,"2,695元",nan
781,781,793589,"TYDV,107,訴,1174,20181012,1",107,訴,1174,1539302400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,781,1,781,1,20萬元,"4萬2,681元","3萬5,000元"
782,782,793745,"TYDV,107,訴,1849,20190503,1",107,訴,1849,1556841600000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,782,1,782,1,10萬元,"80,072元","3萬4,580元"
783,783,2202,"CDEV,108,橋簡,252,20190613,1",108,橋簡,252,1560384000000,損害賠償,橋頭簡易庭,民事判決,1688136019337,783,1,783,1,"50,000元","40,467元",nan
784,784,31570,"CHDV,108,訴,944,20191115,1",108,訴,944,1573776000000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,784,1,784,1,60000,"29,360元",nan
785,785,37274,"CLEV,108,壢簡,25,20190430,1",108,壢簡,25,1556582400000,損害賠償,中壢簡易庭,民事判決,1688136019337,785,1,785,1,"10,000元",nan,"22,525元"
786,786,45560,"CPEV,107,竹東簡,154,20181012,1",107,竹東簡,154,1539302400000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,786,1,786,1,"65,000元","64,190元",nan
787,787,101088,"CYDV,108,訴,75,20191028,1",108,訴,75,1572220800000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,787,1,787,1,30萬元,710元,"45,800元"
789,789,113801,"GSEV,107,岡簡,329,20190424,2",107,岡簡,329,1556064000000,損害賠償,岡山簡易庭,民事判決,1688136019337,789,1,789,1,"50,000元","7,906元",5000元
